Year,ECD3_bp,temp_anomaly
-122930,124954.67,2.73
-122969,124993.81,1.57
-123009,125033.57,2.23
-123050,125074.62,1.11
-123093,125117.48,0.81
-123138,125162.23,2.05
-123179,125203.01,0.92
-123222,125246.35,1.27
-123264,125288.9,2.01
-123306,125330.18,1.74
-123347,125371.26,1.44
-123389,125413.46,0.96
-123433,125457.32,1.9
-123474,125498.47,1.68
-123515,125539.25,2.03
-123555,125579.55,1.99
-123595,125619.83,1.14
-123638,125662.8,1.27
-123681,125705.79,1.33
-123724,125748.44,1.5
-123767,125791.17,1.08
-123809,125833.85,1.62
-123853,125877.1,0.59
-123898,125922.23,0.21
-123944,125968.48,2.09
-123985,126009.34,1.39
-124027,126051.98,1.08
-124071,126095.5,1.11
-124113,126137.77,2.28
-124155,126179.76,0.79
-124198,126222.1,2.14
-124238,126262.9,0.84
-124283,126307.47,0.91
-124326,126350.93,2.06
-124367,126391.73,2.06
-124409,126433.44,0.43
-124453,126477.33,1.11
-124498,126522.19,0.33
-124544,126568.47,0.49
-124590,126614.62,1.33
-124633,126657.49,1.16
-124676,126700.23,1.77
-124717,126741.51,1.91
-124758,126782.47,1.5
-124799,126823.21,2.39
-124838,126862.54,2.6
-124876,126900.68,2.14
-124915,126939.56,2.29
-124953,126977.68,3.21
-124990,127014.33,2.53
-125027,127051.69,3.18
-125065,127089.08,2.14
-125102,127126.56,2.79
-125140,127164.17,3.2
-125176,127200.25,2.65
-125214,127238.15,1.9
-125253,127277.22,2.16
-125292,127316.68,2.25
-125331,127355.38,2.61
-125368,127392.88,2.86
-125407,127431.12,1.66
-125446,127470.72,1.89
-125487,127511.05,2.08
-125525,127549.67,2.98
-125562,127586.26,3.33
-125598,127622.32,2.44
-125635,127659.74,2.77
-125672,127696.48,2.95
-125709,127733.96,2.04
-125747,127771.8,2.95
-125784,127808.85,3.59
-125823,127847.32,3.25
-125860,127884.37,2.81
-125895,127919.65,4.4
-125928,127952.51,3.36
-125962,127986.61,3.93
-125996,128020.63,4.32
-126029,128053.1,4.43
-126062,128086.79,3.36
-126096,128120.58,3.97
-126129,128153.42,3.2
-126162,128186.85,3.47
-126196,128220.77,3.26
-126231,128255.64,4.38
-126265,128289.27,2.56
-126299,128323.14,4.79
-126334,128358.42,4.0
-126367,128391.01,2.9
-126398,128422.9,4.08
-126430,128454.27,3.46
-126461,128485.51,4.79
-126492,128516.71,4.71
-126524,128548.04,4.06
-126555,128579.51,4.86
-126587,128611.06,3.84
-126617,128641.3,3.1
-126648,128672.18,3.66
-126680,128704.84,4.84
-126712,128736.31,5.46
-126743,128767.61,3.96
-126776,128800.07,3.34
-126808,128832.58,4.3
-126841,128865.02,4.59
-126872,128896.28,4.51
-126904,128928.98,3.16
-126939,128963.16,3.79
-126971,128995.88,3.88
-127005,129029.81,2.35
-127040,129064.86,3.52
-127074,129098.48,3.66
-127107,129131.61,4.61
-127140,129164.45,3.38
-127174,129198.66,3.12
-127208,129232.12,4.09
-127241,129265.06,3.8
-127273,129297.7,3.77
-127305,129329.54,4.56
-127336,129360.76,2.65
-127372,129396.67,2.98
-127408,129432.32,2.88
-127443,129467.26,4.35
-127475,129499.21,3.44
-127508,129532.6,3.06
-127542,129566.83,3.77
-127575,129599.97,3.26
-127609,129633.68,3.32
-127643,129667.65,3.46
-127677,129701.24,3.37
-127711,129735.29,3.08
-127746,129770.28,1.93
-127784,129808.17,2.42
-127819,129843.73,3.7
-127854,129878.18,3.31
-127887,129911.7,2.92
-127922,129946.62,3.08
-127957,129981.08,3.35
-127991,130015.25,2.31
-128027,130051.17,2.72
-128063,130087.2,2.91
-128098,130122.76,3.39
-128133,130157.05,1.57
-128171,130195.55,2.12
-128208,130232.45,2.82
-128243,130267.95,2.19
-128281,130305.13,1.91
-128318,130342.49,2.61
-128355,130379.08,2.75
-128390,130414.94,1.67
-128430,130454.0,1.64
-128467,130491.49,3.25
-128505,130529.67,0.77
-128545,130569.66,1.14
-128586,130610.9,2.15
-128625,130649.08,1.55
-128664,130688.38,1.34
-128704,130728.97,0.89
-128746,130770.53,1.04
-128788,130812.14,1.0
-128829,130853.9,0.81
-128872,130896.06,0.9
-128915,130939.42,-0.18
-128959,130983.95,0.42
-129004,131028.36,0.63
-129047,131071.77,0.46
-129091,131115.41999999998,0.4
-129135,131159.27,0.77
-129178,131202.16,0.35
-129222,131246.68,-0.32
-129268,131292.58,0.4
-129313,131337.85,0.49
-129358,131382.35,0.07
-129402,131426.51,0.75
-129446,131470.18,-0.23
-129492,131516.16,-0.12
-129538,131562.38,-1.67
-129591,131615.49,-1.17
-129642,131666.3,-0.69
-129691,131715.15,-1.13
-129741,131765.68,-1.09
-129792,131816.29,-1.59
-129844,131868.98,-1.52
-129897,131921.68,-1.76
-129951,131975.23,-1.78
-130004,132028.6,-1.38
-130058,132082.43,-2.85
-130115,132139.99,-2.6
-130173,132197.28,-1.52
-130226,132250.91,-1.66
-130279,132303.66,-1.33
-130331,132355.8,-2.1
-130386,132410.8,-2.32
-130443,132467.3,-2.28
-130499,132523.76,-3.15
-130556,132580.5,-2.13
-130613,132637.55,-3.14
-130673,132697.91,-3.27
-130737,132761.15,-2.73
-130796,132820.49,-3.46
-130858,132882.79,-3.27
-130921,132945.34,-3.74
-130985,133009.42,-3.55
-131049,133073.57,-4.35
-131117,133141.17,-4.13
-131183,133207.98,-3.03
-131244,133268.97,-3.21
-131308,133332.03,-4.71
-131377,133401.2,-4.68
-131447,133471.13,-3.57
-131511,133535.26,-2.99
-131574,133598.19,-3.7
-131638,133662.27,-4.48
-131707,133731.97,-4.8
-131779,133803.47,-5.32
-131852,133876.56,-3.66
-131919,133943.86,-5.02
-131991,134015.3,-4.84
-132063,134087.56,-5.18
-132137,134161.38,-5.7
-132213,134237.98,-4.65
-132285,134309.94,-5.61
-132362,134386.91,-5.48
-132439,134463.48,-5.47
-132516,134540.33,-5.89
-132595,134619.25,-5.79
-132673,134697.97,-5.76
-132753,134777.02,-6.31
-132835,134859.16,-6.07
-132916,134940.4,-6.29
-132999,135023.22,-6.88
-133086,135110.17,-8.34
-133174,135198.21,-6.99
-133263,135287.35,-7.66
-133356,135380.88,-7.77
-133451,135475.93,-7.73
-133546,135570.88,-7.8
-133642,135666.54,-7.15
-133741,135765.1,-6.83
-133829,135853.35,-8.01
-133925,135949.63,-7.47
-134017,136041.96,-6.54
-134105,136129.32,-7.39
-134197,136221.36,-8.39
-134297,136321.78,-7.89
-134395,136419.2,-8.48
-134497,136521.4,-8.73
-134602,136626.17,-8.77
-134706,136730.1,-8.27
-134801,136825.8,-8.51
-134903,136927.41,-8.12
-135003,137027.35,-8.46
-135105,137129.78,-8.68
-135208,137232.86,-7.44
-135303,137327.47,-7.46
-135397,137421.4,-8.28
-135497,137521.74,-8.11
-135597,137621.29,-7.77
-135696,137720.82,-8.35
-135793,137817.42,-8.59
-135897,137921.03,-8.19
-135997,138021.48,-7.77
-136096,138120.02,-8.33
-136197,138221.46,-8.06
-136297,138321.23,-8.49
-136400,138424.5,-8.53
-136503,138527.82,-7.93
-136603,138627.56,-8.85
-136709,138733.46,-9.01
-136813,138837.28,-8.78
-136920,138944.26,-9.43
-137032,139056.88,-9.07
-137142,139166.83,-8.94
-137251,139275.45,-9.32
-137360,139384.05,-8.77
-137466,139490.94,-8.54
-137571,139595.96,-8.57
-137677,139701.19,-8.85
-137784,139808.99,-9.14
-137895,139919.5,-8.48
-138000,140024.77,-9.13
-138109,140133.96,-8.01
-138212,140236.58,-9.19
-138322,140346.88,-9.11
-138433,140457.65,-8.47
-138538,140562.48,-8.22
-138640,140664.87,-9.06
-138751,140775.09,-8.67
-138858,140882.61,-9.02
-138968,140992.76,-9.13
-139080,141104.36,-9.17
-139192,141216.36,-8.76
-139300,141324.49,-8.84
-139408,141432.75,-8.38
-139514,141538.06,-8.81
-139622,141646.75,-9.33
-139736,141760.05,-8.0
-139837,141861.25,-7.95
-139937,141961.69,-8.51
-140043,142067.29,-7.82
-140143,142167.02,-8.42
-140248,142272.1,-8.78
-140357,142381.17,-9.29
-140470,142494.06,-8.61
-140578,142602.09,-8.71
-140686,142710.14,-8.15
-140789,142813.05,-8.27
-140892,142916.79,-7.66
-140991,143015.32,-8.23
-141095,143119.28,-8.91
-141205,143229.51,-8.84
-141315,143339.85,-9.04
-141426,143450.92,-8.04
-141529,143553.47,-7.5
-141627,143651.68,-8.51
-141733,143757.99,-9.1
-141846,143870.41,-8.35
-141952,143976.93,-9.09
-142065,144089.04,-8.87
-142175,144199.39,-8.07
-142278,144302.57,-7.64
-142378,144402.15,-8.3
-142482,144506.8,-8.34
-142588,144612.46,-8.47
-142695,144719.23,-7.93
-142797,144821.64,-8.47
-142904,144928.23,-8.27
-143009,145033.24,-7.91
-143112,145136.6,-8.96
-143223,145247.0,-8.22
-143328,145352.53,-8.1
-143432,145456.28,-7.92
-143534,145558.73,-8.99
-143646,145670.97,-8.39
-143754,145778.63,-8.8
-143865,145889.93,-9.29
-143981,146005.56,-8.82
-144092,146116.8,-7.38
-144190,146214.73,-8.09
-144294,146318.91,-8.48
-144402,146426.7,-8.33
-144509,146533.11,-7.97
-144612,146636.89,-8.18
-144714,146738.92,-6.82
-144803,146827.33,-8.33
-144907,146931.01,-7.65
-145008,147032.27,-7.9
-145110,147134.22,-7.54
-145210,147234.69,-8.26
-145316,147340.55,-8.62
-145426,147450.29,-8.78
-145537,147561.93,-8.87
-145650,147674.45,-8.49
-145760,147784.05,-8.8
-145871,147895.11,-8.07
-145976,148000.04,-7.33
-146074,148098.48,-7.35
-146173,148197.27,-8.2
-146277,148301.97,-7.66
-146377,148401.01,-7.15
-146474,148498.23,-7.94
-146577,148601.38,-8.15
-146683,148707.21,-8.38
-146791,148815.38,-8.31
-146898,148922.56,-7.65
-147000,149024.67,-8.14
-147106,149130.53,-8.31
-147213,149237.91,-8.09
-147320,149344.29,-8.49
-147429,149453.13,-7.86
-147533,149557.1,-7.86
-147636,149660.36,-6.91
-147731,149755.76,-7.84
-147834,149858.28,-6.92
-147929,149953.69,-7.14
-148026,150050.26,-7.0
-148122,150146.01,-6.96
-148217,150241.3,-6.92
-148312,150336.65,-7.17
-148409,150433.52,-7.04
-148506,150530.37,-7.55
-148606,150630.77,-7.55
-148707,150731.5,-7.31
-148806,150830.83,-7.53
-148907,150931.41,-7.43
-149007,151031.8,-7.66
-149109,151133.95,-7.77
-149212,151236.85,-7.42
-149313,151337.09,-7.16
-149412,151436.24,-8.11
-149516,151540.83,-7.01
-149615,151639.24,-7.6
-149716,151740.72,-7.7
-149819,151843.62,-7.65
-149922,151946.44,-7.76
-150026,152050.19,-7.81
-150130,152154.58,-7.93
-150235,152259.98,-7.61
-150338,152362.6,-7.43
-150439,152463.48,-7.66
-150542,152566.51,-7.4
-150643,152667.06,-7.17
-150739,152763.37,-7.45
-150840,152864.71,-8.14
-150947,152971.5,-7.83
-151041,153065.1,-7.88
-151146,153170.36,-7.88
-151252,153276.22,-8.07
-151360,153384.43,-8.65
-151472,153496.81,-7.91
-151579,153603.74,-7.89
-151685,153709.79,-7.64
-151791,153815.13,-7.97
-151898,153922.38,-8.36
-152010,154034.09,-9.1
-152128,154152.44,-9.0
-152246,154270.16,-8.03
-152354,154378.79,-8.19
-152464,154488.54,-8.43
-152576,154600.69,-8.63
-152691,154715.09,-9.28
-152812,154836.49,-9.03
-152931,154955.66,-8.72
-153047,155071.75,-9.09
-153167,155191.23,-8.93
-153285,155309.39,-8.48
-153398,155422.89,-8.53
-153513,155537.6,-9.25
-153634,155658.38,-8.36
-153747,155771.02,-8.38
-153859,155883.76,-8.62
-153975,155999.0,-8.99
-154094,156118.35,-9.92
-154224,156248.46,-10.03
-154356,156380.11,-9.58
-154486,156510.08,-8.78
-154603,156627.92,-8.96
-154723,156747.8,-9.61
-154849,156873.4,-8.53
-154965,156989.27,-8.94
-155081,157105.77,-8.77
-155199,157223.25,-8.64
-155316,157340.61,-9.52
-155441,157465.97,-9.16
-155563,157587.31,-8.27
-155677,157701.02,-8.41
-155791,157815.52,-8.82
-155905,157929.97,-8.48
-156021,158045.5,-9.04
-156141,158165.86,-8.95
-156242,158266.98,-9.02
-156342,158366.68,-9.73
-156446,158470.62,-9.07
-156546,158570.96,-8.11
-156657,158681.08,-7.92
-156762,158786.9,-7.57
-156863,158887.38,-7.29
-156961,158985.21,-6.06
-157060,159084.3,-6.52
-157154,159178.7,-5.74
-157250,159274.15,-6.86
-157348,159372.05,-7.49
-157436,159460.75,-6.99
-157540,159564.19,-6.93
-157638,159662.11,-7.3
-157741,159765.68,-7.38
-157845,159869.89,-7.58
-157947,159971.37,-7.96
-158052,160076.24,-7.46
-158156,160180.21,-7.47
-158258,160282.88,-7.39
-158373,160397.39,-7.7
-158482,160506.21,-7.57
-158589,160613.02,-7.57
-158693,160717.55,-8.17
-158806,160830.11,-8.02
-158917,160941.92,-8.1
-159030,161054.62,-8.23
-159147,161171.39,-8.0
-159260,161284.3,-9.04
-159379,161403.57,-8.87
-159493,161517.49,-8.13
-159608,161632.41,-7.24
-159712,161736.78,-6.93
-159813,161837.84,-7.54
-159926,161950.68,-6.73
-160024,162048.2,-6.62
-160126,162150.83,-6.39
-160227,162251.84,-6.47
-160327,162351.77,-6.21
-160425,162449.33,-6.91
-160525,162549.81,-6.17
-160620,162644.0,-7.32
-160721,162745.68,-7.82
-160824,162848.87,-6.83
-160927,162951.02,-6.97
-161029,163053.02,-6.88
-161130,163154.44,-6.92
-161232,163256.4,-7.45
-161339,163363.11,-7.12
-161443,163467.18,-8.58
-161555,163579.99,-8.52
-161672,163696.8,-7.4
-161780,163804.5,-7.12
-161885,163909.49,-8.4
-162002,164026.94,-9.28
-162124,164148.02,-8.93
-162247,164271.89,-9.49
-162377,164401.68,-9.12
-162503,164527.36,-8.38
-162621,164645.96,-8.62
-162742,164766.16,-8.75
-162863,164887.84,-8.54
-162983,165007.53,-8.25
-163100,165124.91,-9.19
-163226,165250.9,-8.92
-163347,165371.25,-8.64
-163467,165491.21,-7.77
-163579,165603.99,-8.19
-163696,165720.16,-8.73
-163817,165841.76,-8.39
-163936,165960.54,-8.19
-164052,166076.68,-8.0
-164168,166192.58,-9.08
-164294,166318.85,-8.54
-164408,166432.39,-8.15
-164523,166547.6,-7.63
-164635,166659.04,-8.6
-164755,166779.86,-8.34
-164874,166898.45,-8.88
-164991,167015.45,-7.38
-165100,167124.09,-7.61
-165210,167234.56,-7.54
-165320,167344.75,-7.56
-165430,167454.35,-7.34
-165531,167555.76,-6.98
-165636,167660.25,-7.95
-165750,167774.3,-7.41
-165859,167883.47,-7.16
-165965,167989.27,-6.32
-166065,168089.21,-6.79
-166166,168190.65,-6.06
-166263,168287.28,-5.83
-166358,168382.97,-6.76
-166463,168487.05,-7.09
-166565,168589.76,-6.46
-166666,168690.22,-6.68
-166769,168793.12,-8.14
-166880,168904.35,-7.89
-166987,169011.37,-6.46
-167087,169111.52,-6.58
-167188,169212.66,-6.49
-167289,169313.08,-6.79
-167392,169416.63,-7.53
-167503,169527.34,-7.63
-167615,169639.09,-7.54
-167725,169749.45,-6.64
-167828,169852.28,-6.59
-167930,169954.75,-8.03
-168046,170070.22,-7.65
-168159,170183.4,-7.91
-168275,170299.84,-8.13
-168393,170417.25,-8.31
-168506,170530.88,-8.12
-168619,170643.22,-8.27
-168732,170756.07,-8.12
-168849,170873.11,-8.18
-168965,170989.5,-8.44
-169085,171109.62,-8.56
-169206,171230.54,-8.13
-169325,171349.38,-8.28
-169444,171468.94,-7.4
-169555,171579.34,-6.97
-169659,171683.92,-6.55
-169761,171785.65,-6.03
-169860,171884.25,-6.64
-169961,171985.82,-5.92
-170058,172082.9,-5.84
-170155,172179.57,-6.68
-170258,172282.27,-6.1
-170358,172382.25,-7.1
-170464,172488.67,-6.76
-170570,172594.35,-7.45
-170681,172705.56,-6.71
-170798,172822.74,-7.46
-170911,172935.26,-7.64
-171025,173049.64,-8.46
-171147,173171.28,-7.4
-171260,173284.29,-8.14
-171378,173402.58,-7.61
-171493,173517.04,-8.17
-171614,173638.64,-8.18
-171735,173759.23,-8.7
-171861,173885.07,-8.32
-171983,174007.42,-8.07
-172102,174126.7,-7.99
-172221,174245.28,-8.12
-172341,174365.02,-7.81
-172460,174484.3,-8.38
-172578,174602.41,-7.56
-172692,174716.74,-7.98
-172810,174834.52,-7.37
-172923,174947.75,-7.87
-173040,175064.85,-8.41
-173163,175187.36,-7.46
-173277,175301.74,-7.62
-173392,175416.69,-7.95
-173511,175535.49,-8.15
-173632,175656.48,-8.89
-173762,175786.01,-8.87
-173891,175915.95,-9.23
-174025,176049.71,-8.6
-174153,176177.0,-8.53
-174279,176303.25,-8.68
-174407,176431.3,-8.87
-174537,176561.41,-8.28
-174660,176684.21,-8.28
-174777,176801.95,-8.11
-174898,176922.35,-6.94
-175008,177032.0,-6.79
-175114,177138.61,-5.61
-175215,177239.03,-6.33
-175318,177342.14,-6.84
-175425,177449.16,-6.76
-175528,177552.13,-6.61
-175634,177658.24,-7.93
-175750,177774.73,-5.84
-175851,177875.12,-5.71
-175948,177972.52,-5.4
-176043,178067.81,-5.99
-176145,178169.48,-5.85
-176244,178268.86,-6.32
-176348,178372.39,-6.54
-176454,178478.2,-6.69
-176560,178584.56,-5.93
-176662,178686.71,-7.0
-176772,178796.15,-6.92
-176882,178906.31,-7.05
-176993,179017.87,-7.46
-177110,179134.36,-8.03
-177232,179256.42,-8.68
-177357,179381.78,-8.16
-177482,179506.47,-8.83
-177612,179636.13,-8.58
-177744,179768.34,-8.2
-177868,179892.61,-7.13
-177983,180007.56,-8.95
-178112,180136.66,-8.39
-178240,180264.69,-7.47
-178359,180383.0,-8.26
-178484,180508.81,-8.6
-178615,180639.71,-8.68
-178747,180771.67,-9.02
-178879,180903.29,-8.1
-179006,181030.06,-8.49
-179135,181159.85,-8.29
-179264,181288.64,-9.0
-179400,181424.54,-8.79
-179534,181558.37,-8.32
-179652,181676.64,-9.08
-179779,181803.28,-9.06
-179918,181942.11,-8.55
-180050,182074.8,-9.24
-180182,182206.54,-8.89
-180319,182343.3,-8.02
-180457,182481.78,-8.51
-180583,182607.53,-8.41
-180712,182736.72,-8.84
-180848,182872.21,-8.74
-180979,183003.21,-8.84
-181112,183136.43,-8.77
-181245,183269.26,-9.23
-181381,183405.57,-8.32
-181511,183535.43,-9.26
-181647,183671.68,-9.2
-181789,183813.84,-8.84
-181927,183951.17,-8.31
-182059,184083.06,-8.55
-182193,184217.08,-8.35
-182325,184349.78,-9.04
-182465,184489.96,-8.82
-182604,184628.18,-8.43
-182738,184762.18,-9.15
-182881,184905.1,-8.66
-183017,185041.92,-8.35
-183151,185175.01,-7.87
-183278,185302.55,-7.51
-183402,185426.96,-8.5
-183537,185561.49,-8.41
-183671,185695.86,-8.22
-183804,185828.59,-8.34
-183938,185962.45,-7.89
-184067,186091.04,-7.84
-184195,186219.2,-7.77
-184322,186346.59,-7.65
-184448,186472.05,-7.69
-184562,186586.46,-7.33
-184683,186707.77,-6.47
-184797,186821.92,-7.03
-184916,186940.91,-6.75
-185033,187057.86,-6.63
-185149,187173.43,-6.63
-185263,187287.8,-5.54
-185369,187393.62,-5.62
-185475,187499.08,-5.83
-185582,187606.08,-5.09
-185682,187706.92,-5.02
-185782,187806.5,-4.38
-185876,187900.4,-3.89
-185966,187990.37,-4.32
-186059,188083.06,-4.03
-186151,188175.98,-5.69
-186257,188281.41,-5.69
-186364,188388.39,-5.64
-186471,188495.57,-5.57
-186578,188602.47,-6.58
-186694,188718.2,-6.12
-186806,188830.6,-6.2
-186921,188945.96,-6.62
-187039,189063.36,-5.45
-187145,189169.21,-6.11
-187257,189281.23,-6.11
-187370,189394.41,-6.73
-187489,189513.25,-6.73
-187608,189632.41,-6.27
-187723,189747.87,-6.51
-187841,189865.18,-6.66
-187961,189985.43,-7.43
-188089,190113.01,-6.31
-188205,190229.29,-6.71
-188325,190349.63,-7.02
-188450,190474.39,-7.99
-188585,190609.98,-8.01
-188721,190745.9,-7.08
-188849,190873.2,-8.06
-188986,191010.15,-6.97
-189111,191135.4,-7.18
-189238,191262.48,-7.27
-189366,191390.5,-6.74
-189489,191513.6,-6.91
-189613,191637.54,-6.28
-189732,191756.22,-6.93
-189855,191879.57,-5.48
-189966,191990.53,-5.74
-190075,192099.56,-4.75
-190176,192200.87,-4.94
-190280,192304.54,-4.67
-190382,192406.48,-4.77
-190485,192509.47,-6.51
-190605,192629.87,-5.96
-190722,192746.45,-6.64
-190844,192868.68,-6.17
-190962,192986.71,-6.02
-191078,193102.83,-5.43
-191189,193213.7,-6.58
-191313,193337.63,-7.47
-191446,193470.15,-6.6
-191570,193594.51,-6.75
-191695,193719.85,-6.81
-191819,193843.64,-6.99
-191947,193971.45,-6.22
-192069,194093.1,-7.26
-192199,194223.4,-5.95
-192318,194342.64,-6.79
-192444,194468.53,-6.2
-192565,194589.2,-6.21
-192685,194709.71,-5.98
-192803,194827.67,-5.67
-192919,194943.91,-6.57
-193043,195067.69,-5.34
-193155,195179.27,-4.88
-193263,195287.3,-5.35
-193374,195398.42,-5.06
-193483,195507.88,-5.05
-193595,195619.48,-5.35
-193691,195715.75,-4.47
-193792,195816.78,-5.15
-193902,195926.63,-4.91
-194010,196034.94,-4.93
-194117,196141.99,-3.8
-194218,196242.07,-4.96
-194324,196348.9,-4.56
-194427,196451.64,-4.9
-194532,196556.82,-4.39
-194629,196653.29,-4.81
-194736,196760.04,-4.59
-194841,196865.59,-4.2
-194943,196967.44,-3.96
-195043,197067.14,-3.87
-195141,197165.97,-3.68
-195239,197263.19,-3.2
-195332,197356.3,-3.43
-195427,197451.34,-3.57
-195523,197547.61,-3.57
-195618,197642.64,-3.0
-195706,197730.14,-2.76
-195795,197819.34,-3.1
-195887,197911.64,-2.92
-195978,198002.56,-2.86
-196068,198092.89,-2.67
-196157,198181.5,-2.16
-196243,198267.02,-2.6
-196331,198355.72,-3.61
-196426,198450.03,-2.58
-196515,198539.41,-2.74
-196604,198628.01,-1.71
-196686,198710.5,-1.81
-196765,198789.02,-2.29
-196850,198874.28,-2.86
-196940,198964.81,-2.51
-197028,199052.77,-2.19
-197114,199138.66,-2.25
-197200,199224.84,-2.38
-197287,199311.93,-2.04
-197372,199396.99,-2.46
-197460,199484.42,-2.17
-197546,199570.55,-2.28
-197633,199657.29,-2.64
-197722,199746.9,-2.68
-197811,199835.5,-1.37
-197892,199916.91,-1.73
-197975,199999.53,-1.93
-198059,200083.94,-2.29
-198146,200170.31,-1.65
-198229,200253.37,-2.55
-198318,200342.32,-2.63
-198408,200432.35,-2.43
-198497,200521.88,-2.47
-198586,200610.85,-2.41
-198674,200698.18,-1.73
-198758,200782.42,-2.21
-198844,200868.88,-2.13
-198931,200955.4,-2.26
-199018,201042.91,-2.29
-199105,201129.81,-1.42
-199187,201211.77,-3.17
-199283,201307.02,-2.51
-199373,201397.51,-2.1
-199458,201482.79,-1.78
-199542,201566.84,-1.68
-199626,201650.81,-2.5
-199716,201740.59,-2.94
-199809,201833.97,-2.94
-199904,201928.21,-3.22
-200000,202024.24,-2.92
-200094,202118.91,-3.88
-200197,202221.22,-3.7
-200298,202322.57,-3.69
-200399,202423.5,-3.24
-200497,202521.3,-3.69
-200598,202622.88,-4.33
-200706,202730.05,-4.14
-200811,202835.63,-3.58
-200914,202938.19,-4.67
-201024,203048.79,-4.93
-201139,203163.07,-4.71
-201250,203274.94,-4.22
-201359,203383.94,-5.14
-201476,203500.42,-4.11
-201584,203608.14,-4.74
-201697,203721.03,-4.82
-201810,203834.59,-4.48
-201921,203945.22,-4.21
-202029,204053.96,-4.92
-202147,204171.05,-4.78
-202260,204284.51,-4.09
-202368,204392.55,-4.34
-202477,204501.84,-4.02
-202587,204611.4,-3.34
-202687,204711.44,-3.93
-202793,204817.29,-4.54
-202904,204928.46,-3.97
-203010,205034.51,-3.31
-203111,205135.47,-3.43
-203213,205237.67,-3.35
-203314,205338.41,-3.4
-203415,205439.24,-3.4
-203515,205539.31,-2.67
-203611,205635.83,-3.89
-203715,205739.2,-3.0
-203813,205837.59,-3.02
-203911,205935.57,-3.41
-204012,206036.55,-3.53
-204114,206138.71,-3.29
-204215,206239.81,-3.24
-204315,206339.64,-3.01
-204413,206437.72,-2.6
-204508,206532.14,-2.22
-204601,206625.56,-3.06
-204699,206723.43,-3.23
-204798,206822.79,-2.75
-204895,206919.18,-3.77
-204999,207023.26,-2.98
-205097,207121.5,-2.89
-205194,207218.5,-2.94
-205291,207315.94,-3.08
-205390,207414.62,-3.27
-205491,207515.1,-2.76
-205587,207611.09,-2.98
-205684,207708.47,-2.46
-205773,207797.51,-2.39
-205865,207889.47,-2.29
-205958,207982.01,-2.87
-206053,208077.91,-2.35
-206147,208171.37,-2.41
-206240,208264.27,-2.19
-206331,208355.48,-2.62
-206426,208450.01,-2.61
-206520,208544.86,-2.74
-206615,208639.7,-1.95
-206705,208729.37,-1.69
-206792,208816.7,-2.24
-206884,208908.05,-2.38
-206976,209000.02,-1.64
-207063,209087.15,-1.67
-207150,209174.38,-2.32
-207241,209265.96,-1.8
-207330,209354.33,-2.53
-207423,209447.59,-2.19
-207514,209538.08,-1.4
-207600,209624.36,-2.39
-207692,209716.22,-1.46
-207778,209802.06,-2.24
-207867,209891.94,-1.35
-207953,209977.5,-1.77
-208040,210064.59,-1.49
-208125,210149.56,-1.84
-208207,210231.3,-0.24
-208284,210308.38,-1.39
-208368,210392.62,-1.55
-208453,210477.83,-1.27
-208537,210561.55,-1.29
-208621,210645.5,-2.21
-208707,210731.64,-1.8
-208795,210819.52,-2.43
-208888,210912.26,-2.01
-208976,211000.96,-1.12
-209059,211083.92,-1.11
-209142,211166.26,-1.76
-209229,211253.75,-2.33
-209320,211344.07,-1.07
-209403,211427.56,-1.39
-209487,211511.58,-2.06
-209577,211601.34,-2.05
-209666,211690.18,-2.48
-209750,211774.88,-2.01
-209835,211859.85,-2.34
-209927,211951.57,-2.03
-210016,212040.95,-1.74
-210104,212128.57,-2.01
-210193,212217.33,-1.5
-210279,212303.4,-2.75
-210373,212397.59,-2.14
-210465,212489.06,-2.62
-210558,212582.98,-2.59
-210652,212676.59,-2.27
-210741,212765.51,-1.81
-210829,212853.11,-1.99
-210917,212941.77,-2.0
-211007,213031.1,-2.3
-211098,213122.09,-1.89
-211186,213210.43,-1.58
-211272,213296.87,-2.38
-211363,213387.82,-1.96
-211452,213476.92,-1.93
-211541,213565.44,-2.75
-211633,213657.31,-2.7
-211728,213752.46,-3.02
-211825,213849.21,-1.98
-211914,213938.29,-1.41
-211999,214023.33,-1.76
-212086,214110.09,-2.67
-212176,214200.86,-2.5
-212269,214293.1,-1.86
-212358,214382.39,-2.59
-212451,214475.17,-2.09
-212541,214565.25,-1.81
-212629,214653.87,-1.98
-212717,214741.48,-1.92
-212805,214829.5,-1.83
-212892,214916.78,-1.39
-212974,214998.22,-2.25
-213061,215085.3,-1.0
-213143,215167.09,-1.39
-213226,215250.32,-1.17
-213308,215332.47,-1.77
-213391,215415.56,-1.64
-213477,215501.75,-1.7
-213563,215587.82,-1.46
-213648,215672.84,-2.25
-213736,215760.51,-2.01
-213825,215849.5,-2.51
-213915,215939.62,-2.22
-214006,216030.43,-2.39
-214098,216122.53,-2.5
-214191,216215.7,-2.9
-214288,216312.39,-3.19
-214387,216411.82,-2.82
-214483,216507.94,-2.89
-214580,216604.57,-2.78
-214676,216700.57,-2.95
-214774,216798.55,-3.72
-214878,216902.31,-3.72
-214980,217004.47,-4.04
-215088,217112.2,-4.11
-215197,217221.06,-4.0
-215305,217329.48,-4.45
-215417,217441.12,-4.0
-215525,217549.13,-3.5
-215629,217653.58,-4.87
-215745,217769.95,-4.77
-215862,217886.26,-4.66
