Year,ECD3_bp,CO2 (ppmv)
-35073,37097.4,206.3568576216
-35168,37192.600000000006,210.157174784
-35193,37217.200000000004,207.34584681975
-35346,37370.5,208.25190909
-35352,37376.0,209.65639176
-35388,37412.1,206.586570978
-35481,37505.0,212.50552869749998
-35511,37535.299999999996,209.83667782650002
-35668,37692.600000000006,214.29589900083332
-35697,37721.5,212.135905967
-35827,37851.2,212.09241359079002
-35945,37969.0,214.2064208262
-36050,38074.3,211.213425214
-36138,38162.5,214.36039257750002
-36215,38239.59999999999,208.335059710425
-36242,38266.399999999994,206.5229252229
-36334,38358.200000000004,207.41115700100002
-36409,38433.2,207.99977968
-36462,38486.8,210.7947524055
-36522,38546.9,207.2301825856
-36583,38607.2,210.07869060075
-36623,38647.6,208.23327262075
-36671,38695.8,204.79190564040002
-36720,38744.8,204.455553872625
-36773,38797.399999999994,206.543994036
-36862,38886.6,206.085787558
-36924,38948.700000000004,205.650989878
-37005,39029.6,205.98808959113333
-37026,39050.8,202.3448524395
-37103,39127.6,204.28298891580002
-37170,39194.50000000001,207.32358522299998
-37315,39339.7,208.685091262475
-37353,39377.200000000004,209.495641888
-37369,39393.9,209.326456305
-37389,39413.8,207.868080375675
-37429,39453.4,204.77737582487998
-37452,39476.9,191.53156337775
-37504,39528.4,198.138503631
-37565,39589.399999999994,200.402973875925
-37671,39695.00000000001,195.70159247466665
-37759,39783.2,196.6742707386
-37807,39831.100000000006,193.581354240625
-37934,39958.99999999999,193.873098888
-37950,39974.5,197.55250733926664
-38092,40116.7,192.59565555449998
-38162,40186.1,193.08131430805
-38195,40219.3,193.690311850125
-38358,40382.4,197.90454896091208
-38535,40559.94648,201.32268604261674
-38603,40627.43999999997,201.48445246633034
-38804,40828.3,200.46615960740988
-38957,40981.388600000006,200.96619797440226
-39217,41241.90404000001,201.53203042679758
-39353,41377.5942,204.18539759772148
-39655,41679.9736,205.49006636725477
-39809,41833.207500000004,201.12434903906262
-39950,41974.68680000001,199.89056576724948
-40365,42389.817500000005,200.8960917386434
-40678,42702.3001,204.82674347655342
-40899,42923.867,206.35415471090323
-41018,43042.078199999996,204.26047843855292
-41221,43245.885,203.16207190191966
-41400,43424.662500000006,201.66462398159248
-41565,43589.82055000001,204.2219503591491
-41711,43735.157549999996,203.18091908152513
-41859,43883.01,201.68967291161366
-42145,44169.19614999999,204.30591912829976
-42254,44278.44639999999,201.99679013111552
-42400,44424.46499999999,206.22156348649375
-42540,44564.50250000001,204.82615482707928
-42705,44729.53499999998,212.28537276723182
-42866,44890.0105,210.4383494018988
-43046,45070.156999999985,211.4870756888481
-43192,45216.015,207.9533487146811
-43330,45354.38750000001,213.9182293789752
-43510,45534.322400000005,214.5013713408328
-43746,45770.05500000001,217.51186974587569
-43927,45951.10855000001,222.71746789063323
-44107,46131.33380000001,221.7721744693644
-44231,46255.255,219.24687294689662
-44358,46382.5475,218.34888238109227
-44685,46709.901999999995,216.41663219437746
-44796,46820.4378,214.18284619947886
-44937,46961.935000000005,210.83763232817873
-45136,47160.27499999999,210.2720270577908
-45364,47388.97619999998,207.5966069009341
-45574,47598.35689999999,204.25993514002081
-45760,47784.390000000014,203.7878948817506
-45993,48017.751099999994,205.65965094423697
-46273,48297.18175000001,206.18208295015899
-46477,48501.859999999986,200.97514386943084
-47037,49061.952649999985,201.57862918592315
-47352,49376.98039999999,200.12004323663527
-47512,49536.655249999996,204.05803785391646
-47778,49802.31500000001,203.8713291389937
-48056,50080.51000000001,204.37676012041777
-48270,50294.546899999994,206.74402693868802
-48577,50601.41474999999,207.40999031146947
-49079,51103.17010000002,207.63643592103043
-49481,51505.446599999996,211.57084710504336
-49829,51853.530000000006,215.07712976760632
-50136,52160.81984999999,213.81781717736385
-50434,52458.780900000005,219.08254103386616
-50623,52647.676,220.7236106732058
-50850,52874.742500000015,221.1479059817251
-51158,53182.25250000001,223.71721395019227
-51450,53474.45315000001,223.261990272584
-51856,53880.25204999999,221.13790909272413
-52206,54230.60319999998,220.3743647767866
-52437,54461.125000000015,217.95673832028174
-52744,54768.61249999999,213.88701388029443
-53064,55088.48765000002,216.8579026931373
-53343,55367.459149999995,208.19350573591464
-53603,55627.13,214.7766439566713
-53959,55983.53739999998,210.2748744860088
-54287,56311.12940000001,207.67411308560085
-54553,56577.58249999998,212.4366913146648
-55260,57284.94264999999,215.69652704379405
-55526,57550.264999999985,217.37632438255054
-55893,57917.72470000001,223.71829246142204
-56267,58291.01230000002,224.35339767076476
-56483,58507.319999999985,223.14855036746204
-57155,59179.06914999999,231.29357613421678
-57430,59454.40500000001,226.35329184425117
-57783,59807.46935,223.45481611599993
-58159,60183.88306666667,216.66068075629482
-58423,60447.05923333333,212.87091028761074
-58566,60590.6315,217.25313232793502
-58867,60891.61723333333,213.77895408048403
-59110,61134.877466666665,207.954258455404
-59284,61308.84403333334,210.56770709704924
-59604,61628.1108,210.90340290966515
-59950,61974.7233,206.3768851547348
-60602,62626.00602222222,202.5567478249938
-60824,62848.57333333335,202.7086782342372
-61010,63034.89566666668,200.14813320360096
-61605,63629.792666666675,197.40343593339372
-61946,63970.87993333334,197.24236643525396
-62163,64187.77896666667,199.7280299125443
-62707,64731.29413333334,203.69546669849038
-62917,64941.4226,201.67027938028278
-63096,65120.72066666667,199.17080568979725
-63596,65620.44649999999,208.9757824141881
-63814,65838.51269999999,198.17360428453378
-63987,66011.23266666668,200.59108353507256
-64489,66513.3055,204.3859977224767
-65009,67033.71066666667,207.20522458616006
-65364,67388.5875,201.14189964947187
-65779,67803.6785,203.758804582249
-66196,68220.18849999999,200.17043811242027
-66669,68693.99346666667,203.42547248921588
-67131,69155.5285,205.42035908699594
-67642,69666.01713333334,211.2583877926514
-68102,70126.1648,215.55081317503786
-68477,70501.26266666668,220.32661122546068
-68978,71002.87216666664,225.17215906542418
-69329,71353.16903333334,235.01577011604033
-69743,71767.65023333335,237.5634446299485
-70142,72166.81486666668,239.45635365708617
-70540,72564.14999999998,232.79086554237838
-70916,72940.04366666666,232.33476105332247
-71269,73293.31633333334,230.89095840633553
-71800,73824.95566666668,232.73507960739272
-72271,74295.48233333335,231.3339802376306
-72575,74599.645,241.2403946279206
-73117,75141.95149999997,243.27000593612678
-73595,75619.13366666668,249.52367746086176
-73900,75924.65049999999,249.93957236494836
-74297,76321.47216666667,239.34140543854346
-74746,76770.73599999998,238.01317290414426
-75106,77130.4805,231.68344444807624
-75665,77689.91499999998,224.91795384960736
-76130,78154.753,226.64717080896844
-76557,78581.94999999998,224.1427524434798
-77019,79043.54013333334,227.2993454606292
-77460,79484.36299999998,229.25533496544978
-77927,79951.75800000002,234.74268285165846
-78380,80404.36249999997,230.60058478694174
-78771,80795.78550000001,233.92301778529907
-79256,81280.94249999998,230.32953997112173
-79761,81785.43100000001,234.13416436720672
-80118,82142.79049999997,238.88896579028287
-80576,82600.7192,240.87295493897983
-81038,83062.26099999998,246.32246412221588
-81604,83628.11216666667,247.1003682352176
-81990,84014.89999999997,250.78745315401204
-82407,84431.43850000002,243.16072770547603
-82986,85010.76899999997,238.42310352799862
-83417,85441.46933333334,234.68610329976863
-83940,85964.6938333333,228.7630419503089
-84548,86572.32453333335,223.37741662402166
-85077,87101.63600000001,221.05561058442584
-85631,87655.18,223.62974404078184
-86186,88210.18,217.8009629500103
-86751,88775.04959999997,223.98941409211108
-87294,89318.71600000001,227.3783735355835
-87746,89770.25753333332,228.87834564758057
-88367,90391.29400000001,229.73738145870655
-88884,90908.015,231.55865048827815
-89495,91519.03066666667,231.12075636405777
-89999,92023.738,233.74184029367558
-90717,92741.81750000002,232.45568865935815
-91474,93498.7096,235.1600042216258
-91873,93897.21366666668,238.20709532731436
-92618,94642.54833333331,242.40636016295775
-93284,95308.11400000002,242.91411717720837
-93971,95995.48316666664,246.19646528867355
-94524,96548.88033333335,245.7647295013877
-95320,97344.89099999999,242.35406601147713
-95977,98001.46450000002,239.85849997327506
-96633,98657.72399999999,243.17988778616598
-97411,99435.42233333335,242.98971287919505
-98126,100150.84966666665,245.62557787811392
-98593,100617.17833333334,247.872113110669
-99375,101399.67500000002,244.762424566832
-100021,102045.88500000001,240.0715355271941
-100814,102838.77666666664,237.07327561500702
-101358,103382.74000000002,240.68407213384208
-102324,104348.33333333334,247.76162928794554
-102381,104405.2290909091,238.88
-103016,105040.44545454546,242.36
-103557,105581.14848484848,248.78
-104039,106063.87272727274,257.58
-104306,106330.37575757576,241.4
-104418,106442.25454545455,244.83
-105024,107048.81818181818,240.34
-106451,108475.90909090909,236.43
-107179,109203.41818181818,244.44
-107889,109913.9696969697,244.13
-108605,110629.36363636363,246.69
-109926,111950.80000000002,257.93
-110686,112710.06060606062,256.79
-110991,113015.72727272728,263.12
-111169,113193.2696969697,264.75
-111728,113752.63636363635,260.58
-112300,114324.0,267.9
-112865,114889.39393939394,275.07
-113496,115520.67272727273,276.96
-113958,115982.57575757576,273.16
-114525,116549.57575757576,273.63
-115235,117259.55454545454,274.03
-115669,117693.36363636363,274.98
-116708,118732.26969696968,277.72
-117292,119316.51515151515,267.74
-117765,119789.5,274.59
-118194,120218.12121212122,268.73
-118592,120616.90909090909,276.82
-119476,121500.01515151517,279.48
-119891,121915.9696969697,276.61
-120150,122174.00181818182,278.25
-120342,122366.36363636363,279.0
-121063,123087.95454545454,279.16
-121680,123704.90909090909,274.6
-122009,124033.48484848485,275.87
-122454,124478.51515151515,281.54
-122867,124891.45454545454,275.52
-123342,125366.63333333335,276.81
-124063,126087.70303030303,275.15
-124749,126773.90909090909,273.02
-125012,127036.0303030303,274.93
-125363,127387.8303030303,275.78
-125553,127577.5496969697,276.88
-126074,128098.47636363636,276.03
-126222,128246.66666666667,280.72
-126516,128540.72727272726,285.76
-126928,128952.0,271.08
-127128,129152.03636363636,268.44
-127705,129729.63636363637,260.61
-128423,130447.0303030303,251.84
-128868,130892.36363636363,250.84
-129372,131396.19999999998,241.13
-130026,132050.24242424243,232.28
-130759,132783.87878787878,228.0
-130981,133005.95757575758,224.63
-131825,133849.80606060606,222.74
-132572,134596.2787878788,212.43
-134615,136639.54545454544,203.74
-135813,137837.42424242423,199.18
-136884,138908.296969697,198.55
-137999,140023.96969696967,192.75
-140410,142434.5618181818,196.51
-141701,143725.30000000002,194.59
-142849,144873.59090909088,196.02
-144158,146182.24363636365,193.59
-146283,148307.46545454545,195.81
-147516,149540.14545454548,201.78
-148644,150668.8848484849,202.51
-149494,151518.85454545452,202.35
-151824,153848.6575757576,198.78
-152939,154963.1272727273,196.3
-154356,156380.8181818182,189.38
-156716,158740.0,189.0
-157766,159790.0,185.5
-158204,160228.99999999997,187.5
-161908,163932.0,204.3
-162384,164408.65000000002,196.5
-164193,166217.0,191.6
-164834,166858.00000000003,190.1
-165964,167988.1,186.7
-166795,168819.5,183.8
-167564,169588.40000000002,196.6
-169989,172013.0,197.8
-172492,174516.0,197.7
-173883,175907.35,196.0
-174903,176927.0,190.3
-175583,177607.92500000002,189.4
-175779,177803.5,190.1
-177923,179947.0,207.7
-179352,181376.0,213.2
-180246,182270.0,217.7
-181307,183331.99999999997,198.1
-182421,184445.0,199.7
-184461,186485.0,203.4
-186487,188511.0,210.7
-187856,189880.5,231.3
-189304,191328.5,231.4
-190014,192038.075,220.3
-191124,193148.5,218.0
-193176,195200.50000000003,226.5
-193849,195873.5,220.0
-195637,197661.35000000003,226.4
-196377,198401.45,241.2
-196988,199012.0,242.6
-199802,201826.0,250.9
-200794,202818.5,239.1
-201892,203916.0,247.6
-203253,205277.27500000002,244.4
-203625,205649.75499999998,231.9
-203994,206018.575,232.2
-204409,206433.93499999997,228.6
-204946,206970.84999999998,226.3
-205290,207314.3,229.4
-205672,207696.89,231.4
-206158,208182.775,238.1
-206324,208348.52500000002,237.2
-206871,208895.56999999998,230.0
-207132,209156.25499999998,240.5
-207495,209519.04,242.2
-208016,210040.085,244.6
-208225,210249.17,243.9
-208882,210906.06500000003,247.2
-209108,211132.465,252.0
-209627,211651.835,246.9
-210128,212152.745,239.5
-210583,212607.075,257.4
-211380,213404.35,243.4
-212208,214232.81,251.2
-213130,215154.74499999997,241.4
-213962,215986.33999999997,240.3
-214356,216380.15,242.6
-214914,216938.96499999997,247.5
-215465,217489.63499999998,251.7
-215744,217768.96000000002,251.1
-216250,218274.78499999997,245.3
-217117,219141.605,240.5
-218985,221009.61500000002,214.1
-219747,221771.45999999996,216.1
-220589,222613.57500000004,207.1
-221179,223203.03499999997,208.8
-222321,224345.50500000003,205.6
-224309,226333.82500000004,203.3
-224899,226923.83500000002,215.7
-225769,227793.97500000003,235.5
-226489,228513.41499999998,234.5
-226816,228840.99000000002,233.1
-227622,229646.04500000004,224.5
-229179,231203.66,232.4
-230241,232265.76999999996,233.9
-230906,232930.06,241.6
-234040,236064.855,245.2
-234476,236500.005,252.1
-234900,236924.8,241.4
-235441,237465.655,247.4
-235955,237979.53000000003,243.1
-236475,238499.33500000002,239.1
-237058,239082.26,245.6
-237437,239461.03500000003,245.8
-237788,239812.66,247.4
-238240,240264.36500000002,252.8
-239383,241407.045,259.7
-239905,241929.39999999997,263.2
-240735,242759.46000000002,279.0
-241188,243212.52,280.2
-242171,244195.765,263.7
-242632,244656.33500000002,252.3
-243107,245131.01000000004,249.9
-243614,245638.0,236.7
-244238,246262.81000000006,230.4
-244920,246944.48500000004,219.4
-247149,249173.87000000005,214.7
-249440,251464.57000000004,200.2
-250182,252206.25500000003,213.9
-251003,253027.72000000006,195.4
-251806,253830.68000000005,196.7
-252637,254661.10500000007,195.4
-254348,256372.65999999997,199.0
-255110,257134.58500000005,201.9
-255958,257982.06500000006,204.0
-257446,259470.89500000005,203.9
-258944,260968.24000000005,209.6
-259343,261367.92000000004,205.7
-260104,262128.57500000004,208.9
-260867,262891.0950000001,214.6
-262633,264657.76000000007,228.1
-264184,266208.45000000007,199.9
-265057,267081.0,211.7
-266307,268331.83,188.7
-267045,269069.5,187.2
-267990,270014.47000000003,194.2
-269086,271110.0350000001,198.8
-270199,272223.6400000001,184.7
-271215,273239.8300000001,190.4
-272214,274238.07500000007,193.9
-273204,275228.63500000007,194.1
-274307,276331.7150000001,198.4
-275493,277517.0000000001,193.2
-276640,278664.9050000001,202.2
-277669,279693.0450000001,204.5
-278608,280632.95,211.0
-279450,281474.74000000005,215.3
-280642,282666.88999999996,223.7
-282484,284508.68000000005,231.3
-283981,286005.32000000007,228.0
-284659,286683.9550000001,226.4
-285493,287517.86,231.4
-285870,287894.05000000005,230.4
-286336,288360.42500000005,231.0
-288234,290258.5,234.9
-288913,290937.79000000004,220.4
-289612,291636.87000000005,217.1
-290868,292892.31000000006,207.6
-291700,293724.74000000005,206.0
-292505,294529.29000000004,206.7
-293414,295438.225,212.7
-294878,296902.86500000005,213.1
-296754,298778.61500000005,217.1
-297426,299450.28,224.4
-298165,300189.86500000005,231.0
-299075,301099.61500000005,236.1
-300134,302158.19000000006,239.0
-301166,303190.00000000006,236.0
-302150,304174.92000000004,240.2
-303149,305173.81000000006,240.7
-303828,305852.1500000001,250.2
-304631,306655.11500000005,248.6
-305513,307537.2650000001,244.8
-306375,308399.70000000007,225.8
-307473,309497.73,227.8
-308060,310084.975,226.2
-308826,310850.1000000001,233.2
-309720,311744.02499999997,237.8
-310643,312667.43000000005,239.0
-311393,313417.12500000006,241.9
-312101,314125.85000000003,251.6
-312886,314910.2100000001,256.7
-313707,315731.5150000001,257.1
-314500,316524.72,246.8
-315199,317223.87000000005,272.6
-315982,318006.54500000004,251.6
-316902,318926.59500000003,245.2
-317879,319903.6600000001,233.4
-318966,320990.3350000001,255.8
-319867,321891.44500000007,249.2
-321433,323457.34500000003,257.2
-322216,324240.915,260.4
-323057,325081.4050000001,260.3
-323873,325897.0,260.5
-324641,326665.0900000001,266.2
-325485,327509.83499999996,264.0
-326136,328160.81000000006,266.1
-326820,328844.75000000006,270.1
-327464,329488.29,271.9
-328103,330127.32500000007,275.1
-329343,331367.55000000005,265.0
-330194,332218.11500000005,271.7
-330848,332872.62000000005,272.6
-331550,333574.08999999997,273.1
-332047,334071.55500000005,282.4
-332399,334423.49500000005,289.1
-332593,334617.885,288.4
-333152,335176.30500000005,298.6
-333757,335781.51000000007,278.1
-334427,336451.54,285.8
-334917,336941.81999999995,278.6
-335566,337590.67000000004,270.5
-336263,338287.50000000006,255.7
-337041,339065.43500000006,241.9
-338033,340057.8900000001,239.6
-338785,340809.0800000001,234.2
-340841,342865.56000000006,250.1
-341973,343997.5850000001,200.7
-343050,345074.8500000001,205.2
-344370,346394.90499999997,204.8
-345594,347618.8050000001,211.9
-347189,349213.0850000001,220.3
-349726,351750.3450000001,221.1
-351224,353248.595,216.2
-352462,354486.9750000001,209.4
-353867,355891.7699999999,209.2
-357060,359084.3800000001,193.0
-358733,360757.84000000014,186.1
-360617,362641.6,185.8
-363240,365264.23000000016,201.2
-366115,368139.9,206.3
-369435,371459.8700000001,201.9
-371507,373531.61500000005,199.9
-373254,375278.59999999986,214.7
-375084,377108.8800000001,224.6
-376810,378834.2400000001,229.6
-380981,383005.4849999999,227.0
-382607,384631.4450000001,240.0
-384333,386357.71000000014,239.1
-385874,387898.8150000001,246.8
-387460,389484.20500000013,245.8
-390337,392361.24999999994,258.1
-391027,393051.15151515143,259.5
-392053,394077.6909090909,273.6
-392956,394980.1030303031,260.7
-396325,398349.1272727272,276.3
-397976,400000.1636363636,277.1
-398760,400784.08484848496,283.2
-400190,402214.91515151504,283.1
-400909,402933.8363636364,275.7
-402363,404387.296969697,276.5
-403112,405136.63030303025,280.5
-404592,406616.80000000005,279.6
-405332,407356.4969696969,285.6
-406868,408892.7151515152,284.5
-407648,409672.2363636363,274.7
-408503,410527.8,282.6
-409397,411421.96969696967,283.5
-411308,413332.65454545454,274.9
-412260,414284.8606060605,264.9
-413229,415253.59393939405,271.6
-413995,416019.6060606061,276.4
-414475,416499.3151515151,271.7
-415490,417514.4424242424,273.4
-416006,418030.7818181817,271.8
-416555,418579.3030303029,274.6
-417625,419649.7818181819,273.7
-418183,420207.7636363636,271.2
-418751,420775.76363636355,273.8
-419962,421986.14545454545,268.6
-420582,422606.6545454545,266.4
-421275,423299.496969697,270.6
-422557,424581.74545454566,267.7
-423182,425206.26060606056,268.3
-423790,425814.9090909091,270.8
-424287,426311.27272727276,270.0
-424671,426695.5636363636,265.4
-425204,427228.96363636357,255.3
-425991,428015.39999999985,252.1
-426890,428914.2000000002,248.2
-427228,429252.3636363638,242.5
-429073,431097.76363636367,219.7
-430229,432253.3090909094,227.2
-431900,433924.2969696969,211.5
-432429,434453.07272727275,207.6
-433989,436013.69090909103,209.8
-435535,437559.4181818178,207.5
-437113,439137.418181818,200.3
-438709,440733.5818181819,201.7
-440280,442304.775757576,201.3
-441894,443918.6484848488,202.0
-443381,445405.72727272735,199.1
-445269,447293.18181818177,201.1
-446509,448533.1818181816,203.5
-447621,449645.03636363655,208.1
-448692,450716.8909090911,201.7
-449797,451821.2787878788,201.2
-450785,452809.8363636365,204.9
-451825,453849.6424242424,201.9
-452914,454938.3090909089,198.4
-454051,456075.6121212118,193.3
-455164,457188.43636363646,192.5
-455795,457819.1272727274,199.1
-456258,458282.2909090909,204.3
-456844,458868.00606060616,203.3
-457261,459285.5515151518,208.3
-458302,460326.2121212121,202.4
-459336,461360.06060606067,195.5
-460464,462488.10303030314,190.7
-461576,463600.6484848482,194.4
-462649,464673.47272727254,199.9
-463315,465339.3636363636,205.2
-463651,465675.72727272724,210.0
-464682,466706.29696969694,208.1
-465756,467780.64242424245,204.4
-466927,468951.7090909092,203.4
-468090,470114.1272727275,205.5
-468775,470799.97575757554,206.5
-469250,471274.793939394,215.5
-469874,471898.53333333344,218.7
-470313,472337.06666666636,229.2
-470913,472937.2727272727,232.7
-471267,473291.81818181806,243.7
-471850,473874.8484848487,243.9
-472142,474166.3636363638,245.6
-473024,475048.10909090936,241.2
-473975,475999.2000000002,233.1
-474999,477023.7999999998,232.8
-475991,478015.0000000001,236.6
-476942,478966.4606060604,239.1
-477452,479476.95151515136,236.5
-477825,479849.69090909074,231.3
-478378,480402.2969696968,220.8
-478776,480800.6848484848,218.8
-479712,481736.9636363636,223.8
-480630,482654.96363636386,223.4
-481445,483469.3818181817,227.3
-482229,484253.787878788,231.4
-482986,485010.1818181817,231.4
-483717,485741.5212121211,231.2
-484448,486472.6727272727,233.0
-485179,487203.2545454547,232.9
-485898,487922.0666666667,231.3
-486615,488639.45454545465,237.1
-487352,489376.09090909077,242.0
-487769,489793.793939394,240.9
-488076,490100.29090909084,252.8
-488544,490568.9090909091,249.3
-488783,490807.9515151515,242.6
-489501,491525.0787878788,243.3
-490204,492228.5454545456,246.7
-490913,492937.7757575757,243.7
-491643,493667.10909090925,239.7
-492350,494374.39393939386,239.1
-493074,495098.1272727274,238.3
-493775,495799.6909090908,238.5
-494494,496518.0666666664,237.6
-495237,497261.63030303037,236.4
-496015,498039.97575757577,236.5
-496787,498811.41818181844,232.8
-497576,499600.7818181818,230.6
-498354,500378.7818181817,230.8
-499133,501157.96363636357,228.2
-499911,501935.424242424,230.8
-500687,502711.63636363624,231.2
-501468,503492.92727272736,232.0
-502227,504251.187878788,232.2
-502961,504985.781818182,234.1
-503734,505758.2424242425,233.9
-504533,506557.7333333333,235.5
-505362,507386.39999999985,236.0
-506167,508191.72121212096,238.2
-506990,509014.98181818187,237.0
-507834,509858.981818182,240.3
-508702,510726.3272727273,233.4
-509562,511586.4484848484,236.4
-510413,512437.7818181817,235.2
-511254,513278.7393939395,242.0
-512083,514107.1151515151,238.2
-512897,514921.7818181817,239.2
-513700,515724.7757575757,241.5
-514470,516494.9818181818,243.0
-515204,517228.981818182,247.2
-515926,517950.0121212122,246.2
-516650,518674.4606060606,245.5
-517379,519403.12727272714,245.3
-518123,520147.3575757573,247.7
-518871,520895.80606060615,245.5
-519624,521648.4727272729,243.5
-521851,523875.8242424243,241.9
-522620,524644.8666666667,236.8
-523387,525411.0,235.8
-524156,526180.9999999999,233.7
-524945,526969.806060606,230.3
-525748,527772.6909090909,227.8
-526566,528590.6909090912,224.7
-527453,529477.4303030304,222.7
-528340,530364.5090909093,221.2
-529251,531275.3818181816,220.3
-530128,532152.7575757573,220.7
-530642,532666.5272727272,214.5
-531037,533061.5696969698,211.4
-531604,533628.3696969697,204.4
-531982,534006.2363636366,200.0
-532718,534742.181818182,195.1
-533093,535117.5636363637,193.8
-533745,535769.0545454544,190.5
-534228,536252.4727272727,199.8
-535384,537408.4727272725,199.4
-536490,538514.7636363636,205.0
-537563,539587.8181818181,206.4
-538633,540657.818181818,212.9
-539703,541727.8181818181,211.2
-540790,542814.206060606,205.0
-541894,543918.872727273,203.6
-542935,544959.987878788,208.1
-543914,545938.9090909091,210.3
-544880,546904.1454545453,209.6
-545856,547880.6787878785,209.7
-546820,548844.7757575759,204.6
-547770,549794.1090909094,202.5
-548280,550304.7272727275,208.8
-548632,550656.5454545455,213.6
-549431,551455.0909090908,215.2
-550161,552185.0909090908,219.9
-550731,552755.5636363637,221.7
-551070,553094.9212121211,222.3
-551295,553319.9878787878,226.3
-551669,553693.3939393939,222.1
-551858,553882.6545454544,220.3
-552529,554553.6181818182,223.6
-553208,555232.3454545455,224.3
-553892,555916.3454545456,226.7
-554457,556481.0242424243,233.9
-554973,556997.2909090909,241.0
-555248,557272.6545454545,243.0
-555435,557459.0545454546,249.1
-555707,557731.1393939393,244.0
-555888,557912.206060606,250.5
-556204,558228.5636363635,245.6
-556356,558380.0181818182,240.4
-556827,558851.6909090909,238.1
-557366,559390.0060606062,234.5
-557686,559710.7636363636,229.7
-557922,559946.6181818182,230.2
-558486,560510.618181818,230.3
-559015,561039.6000000001,228.3
-559500,561524.7393939394,231.6
-559938,561962.0727272726,231.9
-560360,562384.4909090908,234.6
-560705,562729.6000000001,234.1
-561184,563208.8545454546,240.1
-561585,563609.7393939394,242.3
-561977,564001.896969697,245.7
-562360,564384.5636363636,245.8
-562774,564798.3575757574,247.6
-563184,565208.296969697,251.4
-563588,565612.9636363637,252.4
-563945,565969.6424242425,252.6
-564295,566319.303030303,251.4
-564638,566662.6363636364,253.7
-564968,566992.3515151516,254.3
-565289,567313.4909090908,253.9
-565598,567622.6545454545,254.5
-565934,567958.8909090909,253.2
-566254,568278.1393939394,253.9
-566584,568608.2363636364,252.8
-566980,569004.1454545455,253.0
-567364,569388.5939393939,250.2
-567733,569757.9272727272,251.3
-568117,570141.2484848484,250.0
-568513,570537.4606060607,251.3
-568912,570936.1272727273,251.8
-569311,571335.4424242425,251.8
-569683,571707.3575757575,249.6
-570024,572048.6909090908,251.6
-570365,572389.4999999999,250.3009961681342
-570719,572743.8727272728,246.30955184938028
-571103,573127.5166666666,247.65697248974385
-571525,573549.7499999998,249.18618138857704
-571963,573987.0166666665,248.72078039844754
-572414,574438.6545454544,251.7666008144979
-572856,574880.0000000001,251.86150476654132
-573283,575307.9636363636,252.08002667419618
-573704,575728.5333333331,248.8639219697805
-574162,576186.8499999997,252.543697553062
-574649,576673.0999999999,252.8973536409592
-575165,577189.1000000001,251.2965766771463
-575703,577727.8500000001,251.34172534675196
-576246,578270.3499999997,251.0792763522184
-576792,578816.3499999997,249.0568689785398
-577330,579354.5499999998,252.92340485161623
-577883,579907.1166666667,251.47302309267096
-578260,580284.5045454543,244.13978325747763
-578451,580475.7833333332,243.8071398156684
-578864,580888.0045454544,236.17021956160747
-579168,581192.6499999997,230.2553890769855
-579596,581620.5272727276,225.2070402346668
-579978,582002.2999999996,219.41265806017452
-580504,582528.5272727271,215.44586651227405
-580886,582910.2999999999,209.88341782048894
-581624,583648.2545454543,206.68125254107684
-582008,584032.8000000002,210.63901783350494
-584770,586794.8424242425,223.95763277250387
-585221,587245.8499999993,225.9929310765137
-585938,587962.6681818177,234.40092907192803
-586329,588353.3499999996,238.78411585346242
-586990,589014.9045454541,246.34602904387208
-587475,589499.3500000003,250.20456464222792
-588090,590114.145454545,248.10464236577934
-588538,590562.8000000002,243.5553025827732
-589069,591093.4666666666,237.37751240309967
-590433,592457.4712121211,225.67880356583396
-590835,592859.516666666,229.38667009211042
-591611,593635.2454545454,233.1632188953882
-592096,594120.754545454,238.1475936125431
-592913,594937.8121212114,237.97721461986356
-593486,595510.4666666667,232.91795566697328
-594271,596295.5575757573,221.21724287329997
-594841,596865.1333333332,216.4410115698623
-595853,597877.6136363635,216.27309709713364
-596379,598403.7499999994,219.02228033882918
-597268,599292.2181818187,225.97166266475014
-597864,599888.6318181817,229.38148051861887
-599305,601329.1499999998,232.45478922791705
-600650,602674.7500000002,237.8582812314746
-601999,604023.15,239.14012591458967
-603353,605377.1499999992,244.53225161700482
-604675,606699.9090909091,248.4801850050678
-606029,608053.2999999997,254.57832546938147
-607297,609321.3000000004,259.22379791893974
-608479,610503.5000000001,257.74486774223317
-609601,611625.0127272727,257.8151013837554
-609650,611674.6333333328,259.6847091794925
-610811,612835.9666666661,258.13797445364014
-611992,614016.7999999997,256.193578648728
-613190,615214.6,252.74797477389262
-614349,616373.1163636366,252.8982584181087
-614406,616430.5999999999,252.729800513971
-615659,617683.5681818179,252.63944486217684
-617003,619027.7499999994,248.28893339724928
-618333,620357.7499999999,245.88658787248076
-619701,621725.4500000002,243.53068358638558
-621000,623024.732727273,243.88545246756433
-621104,623128.95,239.19230883467588
-622546,624570.9499999993,237.92850701362374
-623447,625471.9242424238,235.02330647237795
-624097,626121.499999999,228.51222535135372
-625019,627043.4272727271,215.70968264504967
-625880,627904.0999999994,205.76310728563763
-627189,629213.6181818179,199.52416462021898
-627819,629843.852727273,205.26582182975858
-627916,629940.1000000006,200.77734554085592
-629576,631600.322727272,200.45706932834122
-630406,632430.9409090906,196.49917279673912
-632127,634151.5378787883,193.09789993536265
-632931,634955.1448484845,195.94989153226658
