,Year,ECD3_bp,temp,temp_anomality
3109,-128510,130534.9,-50.94999999999999,4.8218940322256
3110,-128543,130567.1,-51.849999999999966,3.921894032225623
3111,-128574,130598.8,-52.24999999999997,3.5218940322256174
3112,-128607,130631.7,-51.54999999999998,4.221894032225606
3113,-128640,130664.5,-52.04999999999998,3.721894032225606
3114,-128673,130697.1,-51.94999999999999,3.8218940322256003
3115,-128705,130729.8,-51.849999999999966,3.921894032225623
3116,-128738,130762.5,-51.94999999999999,3.8218940322256003
3117,-128771,130795.2,-52.24999999999997,3.5218940322256174
3118,-128806,130830.1,-53.349999999999966,2.421894032225623
3119,-128841,130865.8,-52.849999999999966,2.921894032225623
3120,-128878,130902.0,-51.54999999999998,4.221894032225606
3121,-128910,130934.1,-51.94999999999999,3.8218940322256003
3122,-128942,130966.9,-52.349999999999966,3.421894032225623
3123,-128976,131000.6,-52.14999999999998,3.6218940322256117
3124,-129009,131033.8,-51.849999999999966,3.921894032225623
3125,-129043,131067.4,-52.44999999999999,3.3218940322256003
3126,-129077,131101.5,-52.94999999999999,2.8218940322256003
3127,-129113,131137.0,-52.349999999999966,3.421894032225623
3128,-129147,131171.0,-51.849999999999966,3.921894032225623
3129,-129180,131204.6,-53.64999999999998,2.1218940322256117
3130,-129218,131242.5,-53.04999999999998,2.721894032225606
3131,-129253,131277.9,-51.849999999999966,3.921894032225623
3132,-129288,131312.9,-52.94999999999999,2.8218940322256003
3133,-129324,131348.5,-53.24999999999997,2.5218940322256174
3134,-129361,131385.0,-52.54999999999998,3.221894032225606
3135,-129396,131420.5,-52.44999999999999,3.3218940322256003
3136,-129431,131455.5,-53.44999999999999,2.3218940322256003
3137,-129469,131493.4,-53.44999999999999,2.3218940322256003
3138,-129505,131529.8,-51.94999999999999,3.8218940322256003
3139,-129543,131567.0,-54.349999999999966,1.421894032225623
3140,-129582,131606.0,-53.94999999999999,1.8218940322256003
3141,-129621,131645.9,-52.94999999999999,2.8218940322256003
3142,-129659,131683.4,-53.54999999999998,2.221894032225606
3143,-129697,131721.6,-53.74999999999997,2.0218940322256174
3144,-129737,131761.1,-54.24999999999997,1.5218940322256174
3145,-129777,131801.9,-54.04999999999998,1.721894032225606
3146,-129818,131842.5,-54.04999999999998,1.721894032225606
3147,-129859,131883.3,-54.24999999999997,1.5218940322256174
3148,-129900,131924.4,-54.14999999999998,1.6218940322256117
3149,-129942,131966.7,-55.24999999999997,0.5218940322256174
3150,-129986,132010.7,-54.64999999999998,1.1218940322256117
3151,-130030,132054.1,-54.44999999999999,1.3218940322256003
3152,-130072,132096.3,-54.54999999999998,1.221894032225606
3153,-130115,132139.1,-54.64999999999998,1.1218940322256117
3154,-130157,132181.7,-54.24999999999997,1.5218940322256174
3155,-130200,132224.1,-54.64999999999998,1.1218940322256117
3156,-130243,132267.6,-55.349999999999966,0.42189403222562305
3157,-130288,132312.7,-54.94999999999999,0.8218940322256003
3158,-130333,132357.2,-54.54999999999998,1.221894032225606
3159,-130376,132400.1,-54.94999999999999,0.8218940322256003
3160,-130420,132444.0,-54.24999999999997,1.5218940322256174
3161,-130462,132486.9,-55.24999999999997,0.5218940322256174
3162,-130507,132531.5,-55.04999999999998,0.721894032225606
3163,-130554,132578.6,-56.64999999999998,-0.8781059677743883
3164,-130604,132628.6,-56.14999999999998,-0.3781059677743883
3165,-130654,132678.7,-55.64999999999998,0.12189403222561168
3166,-130703,132727.6,-56.04999999999998,-0.278105967774394
3167,-130752,132776.8,-56.04999999999998,-0.278105967774394
3168,-130803,132827.1,-56.54999999999998,-0.778105967774394
3169,-130854,132878.6,-56.44999999999999,-0.6781059677743997
3170,-130906,132930.7,-56.64999999999998,-0.8781059677743883
3171,-130959,132983.4,-56.74999999999997,-0.9781059677743826
3172,-131012,133036.1,-56.24999999999997,-0.47810596777438263
3173,-131064,133088.7,-57.74999999999997,-1.9781059677743826
3174,-131122,133146.3,-57.54999999999998,-1.778105967774394
3175,-131179,133203.6,-56.44999999999999,-0.6781059677743997
3176,-131231,133255.7,-56.54999999999998,-0.778105967774394
3177,-131283,133307.8,-56.24999999999997,-0.47810596777438263
3178,-131335,133359.4,-56.94999999999999,-1.1781059677743997
3179,-131389,133413.8,-57.24999999999997,-1.4781059677743826
3180,-131445,133469.5,-57.14999999999998,-1.3781059677743883
3181,-131501,133525.5,-57.349999999999966,-1.578105967774377
3182,-131557,133581.5,-56.94999999999999,-1.1781059677743997
3183,-131613,133637.7,-58.04999999999998,-2.278105967774394
3184,-131673,133697.5,-58.44999999999999,-2.6781059677743997
3185,-131736,133760.2,-57.54999999999998,-1.778105967774394
3186,-131796,133820.0,-58.349999999999966,-2.578105967774377
3187,-131857,133881.5,-58.14999999999998,-2.3781059677743883
3188,-131919,133943.3,-58.54999999999998,-2.778105967774394
3189,-131983,134007.3,-58.349999999999966,-2.578105967774377
3190,-132047,134071.4,-59.14999999999998,-3.3781059677743883
3191,-132114,134138.5,-58.94999999999999,-3.1781059677743997
3192,-132181,134205.0,-57.849999999999966,-2.078105967774377
3193,-132241,134265.6,-58.04999999999998,-2.278105967774394
3194,-132304,134328.3,-59.54999999999998,-3.778105967774394
3195,-132373,134397.2,-59.44999999999999,-3.6781059677743997
3196,-132442,134466.5,-58.349999999999966,-2.578105967774377
3197,-132506,134530.7,-58.14999999999998,-2.3781059677743883
3198,-132569,134593.0,-58.44999999999999,-2.6781059677743997
3199,-132633,134657.3,-59.24999999999997,-3.4781059677743826
3200,-132702,134726.4,-59.54999999999998,-3.778105967774394
3201,-132773,134797.5,-60.04999999999998,-4.278105967774394
3202,-132846,134870.5,-58.44999999999999,-2.6781059677743997
3203,-132913,134937.5,-59.74999999999997,-3.9781059677743826
3204,-132985,135009.1,-59.64999999999998,-3.8781059677743883
3205,-133057,135081.3,-59.94999999999999,-4.1781059677744
3206,-133131,135155.2,-60.44999999999999,-4.6781059677744
3207,-133207,135231.8,-59.44999999999999,-3.6781059677743997
3208,-133279,135303.7,-60.349999999999966,-4.578105967774377
3209,-133356,135380.6,-60.24999999999997,-4.478105967774383
3210,-133433,135457.2,-60.24999999999997,-4.478105967774383
3211,-133510,135534.0,-60.64999999999998,-4.878105967774388
3212,-133589,135613.1,-60.54999999999998,-4.778105967774394
3213,-133668,135692.0,-60.54999999999998,-4.778105967774394
3214,-133747,135771.3,-61.04999999999998,-5.278105967774394
3215,-133829,135853.6,-60.849999999999966,-5.078105967774377
3216,-133911,135935.0,-61.04999999999998,-5.278105967774394
3217,-133994,136018.3,-61.64999999999998,-5.878105967774388
3218,-134081,136105.5,-61.64999999999998,-5.878105967774388
3219,-134170,136194.0,-61.74999999999997,-5.978105967774383
3220,-134259,136283.5,-62.349999999999966,-6.578105967774377
3221,-134353,136377.9,-62.44999999999999,-6.6781059677744
3222,-134449,136473.6,-62.44999999999999,-6.6781059677744
3223,-134545,136569.4,-62.54999999999998,-6.778105967774394
3224,-134642,136666.1,-62.849999999999966,-7.078105967774377
3225,-134740,136764.1,-61.54999999999998,-5.778105967774394
3226,-134829,136853.6,-62.74999999999997,-6.978105967774383
3227,-134927,136951.6,-62.14999999999998,-6.378105967774388
3228,-135020,137044.7,-61.349999999999966,-5.578105967774377
3229,-135108,137132.0,-62.14999999999998,-6.378105967774388
3230,-135201,137225.1,-63.14999999999998,-7.378105967774388
3231,-135301,137325.8,-62.64999999999998,-6.878105967774388
3232,-135400,137424.6,-63.14999999999998,-7.378105967774388
3233,-135503,137527.6,-63.44999999999999,-7.6781059677744
3234,-135609,137633.4,-63.44999999999999,-7.6781059677744
3235,-135714,137738.7,-62.24999999999997,-6.478105967774383
3236,-135810,137834.9,-63.24999999999997,-7.478105967774383
3237,-135913,137937.4,-62.849999999999966,-7.078105967774377
3238,-136014,138038.2,-63.14999999999998,-7.378105967774388
3239,-136117,138141.5,-63.44999999999999,-7.6781059677744
3240,-136222,138246.9,-62.14999999999998,-6.378105967774388
3241,-136317,138341.1,-62.14999999999998,-6.378105967774388
3242,-136412,138436.0,-62.94999999999999,-7.1781059677744
3243,-136512,138536.9,-62.849999999999966,-7.078105967774377
3244,-136613,138637.4,-62.849999999999966,-7.078105967774377
3245,-136713,138737.7,-62.44999999999999,-6.6781059677744
3246,-136811,138835.6,-63.349999999999966,-7.578105967774377
3247,-136915,138939.7,-62.94999999999999,-7.1781059677744
3248,-137017,139041.2,-62.64999999999998,-6.878105967774388
3249,-137116,139140.6,-63.04999999999998,-7.278105967774394
3250,-137218,139242.9,-62.74999999999997,-6.978105967774383
3251,-137319,139343.4,-63.24999999999997,-7.478105967774383
3252,-137423,139447.7,-63.24999999999997,-7.478105967774383
3253,-137528,139552.5,-62.64999999999998,-6.878105967774388
3254,-137627,139651.9,-63.54999999999998,-7.778105967774394
3255,-137735,139759.8,-63.14999999999998,-7.378105967774388
3256,-137840,139864.4,-63.44999999999999,-7.6781059677744
3257,-137948,139972.7,-64.14999999999998,-8.378105967774388
3258,-138062,140086.5,-63.74999999999997,-7.978105967774383
3259,-138173,140197.9,-63.64999999999998,-7.878105967774388
3260,-138283,140307.7,-63.64999999999998,-7.878105967774388
3261,-138393,140417.6,-63.44999999999999,-7.6781059677744
3262,-138501,140525.5,-63.24999999999997,-7.478105967774383
3263,-138607,140631.6,-63.24999999999997,-7.478105967774383
3264,-138713,140737.9,-63.54999999999998,-7.778105967774394
3265,-138822,140846.8,-63.849999999999966,-8.078105967774377
3266,-138934,140958.6,-63.24999999999997,-7.478105967774383
3267,-139041,141065.1,-63.849999999999966,-8.078105967774377
3268,-139151,141175.4,-62.74999999999997,-6.978105967774383
3269,-139254,141278.9,-63.94999999999999,-8.1781059677744
3270,-139366,141390.5,-63.849999999999966,-8.078105967774377
3271,-139478,141502.8,-63.14999999999998,-7.378105967774388
3272,-139584,141608.3,-62.94999999999999,-7.1781059677744
3273,-139688,141712.3,-63.74999999999997,-7.978105967774383
3274,-139799,141823.2,-63.44999999999999,-7.6781059677744
3275,-139907,141931.9,-63.74999999999997,-7.978105967774383
3276,-140019,142043.2,-63.849999999999966,-8.078105967774377
3277,-140132,142156.1,-63.94999999999999,-8.1781059677744
3278,-140245,142269.1,-63.44999999999999,-7.6781059677744
3279,-140354,142378.7,-63.54999999999998,-7.778105967774394
3280,-140464,142488.1,-63.14999999999998,-7.378105967774388
3281,-140569,142593.9,-63.54999999999998,-7.778105967774394
3282,-140679,142703.7,-64.04999999999998,-8.278105967774394
3283,-140793,142817.6,-62.74999999999997,-6.978105967774383
3284,-140896,142920.7,-62.64999999999998,-6.878105967774388
3285,-140998,143022.6,-63.24999999999997,-7.478105967774383
3286,-141104,143128.0,-62.54999999999998,-6.778105967774394
3287,-141205,143229.5,-63.14999999999998,-7.378105967774388
3288,-141311,143335.1,-63.54999999999998,-7.778105967774394
3289,-141420,143444.9,-64.04999999999998,-8.278105967774394
3290,-141535,143559.7,-63.349999999999966,-7.578105967774377
3291,-141644,143668.6,-63.44999999999999,-7.6781059677744
3292,-141753,143777.1,-62.849999999999966,-7.078105967774377
3293,-141857,143881.5,-63.04999999999998,-7.278105967774394
3294,-141961,143985.6,-62.44999999999999,-6.6781059677744
3295,-142061,144085.5,-62.94999999999999,-7.1781059677744
3296,-142166,144190.1,-63.64999999999998,-7.878105967774388
3297,-142277,144301.4,-63.54999999999998,-7.778105967774394
3298,-142388,144412.7,-63.74999999999997,-7.978105967774383
3299,-142500,144524.7,-62.74999999999997,-6.978105967774383
3300,-142604,144628.1,-62.24999999999997,-6.478105967774383
3301,-142703,144727.6,-63.24999999999997,-7.478105967774383
3302,-142810,144834.8,-63.849999999999966,-8.078105967774377
3303,-142924,144948.4,-63.04999999999998,-7.278105967774394
3304,-143031,145055.2,-63.849999999999966,-8.078105967774377
3305,-143144,145168.9,-63.64999999999998,-7.878105967774388
3306,-143256,145280.1,-62.849999999999966,-7.078105967774377
3307,-143360,145384.1,-62.349999999999966,-6.578105967774377
3308,-143460,145484.6,-63.04999999999998,-7.278105967774394
3309,-143565,145589.9,-63.04999999999998,-7.278105967774394
3310,-143672,145696.5,-63.24999999999997,-7.478105967774383
3311,-143780,145804.2,-62.64999999999998,-6.878105967774388
3312,-143883,145907.1,-63.24999999999997,-7.478105967774383
3313,-143990,146014.6,-63.04999999999998,-7.278105967774394
3314,-144096,146120.4,-62.64999999999998,-6.878105967774388
3315,-144200,146224.5,-63.74999999999997,-7.978105967774383
3316,-144311,146335.9,-62.94999999999999,-7.1781059677744
3317,-144418,146442.2,-62.849999999999966,-7.078105967774377
3318,-144522,146546.7,-62.64999999999998,-6.878105967774388
3319,-144625,146649.6,-63.74999999999997,-7.978105967774383
3320,-144739,146763.0,-63.14999999999998,-7.378105967774388
3321,-144847,146871.8,-63.54999999999998,-7.778105967774394
3322,-144960,146984.0,-64.04999999999998,-8.278105967774394
3323,-145077,147101.2,-63.54999999999998,-7.778105967774394
3324,-145188,147212.4,-62.14999999999998,-6.378105967774388
3325,-145288,147312.2,-62.849999999999966,-7.078105967774377
3326,-145392,147416.8,-63.24999999999997,-7.478105967774383
3327,-145501,147525.2,-63.04999999999998,-7.278105967774394
3328,-145608,147632.5,-62.74999999999997,-6.978105967774383
3329,-145712,147736.9,-62.94999999999999,-7.1781059677744
3330,-145816,147840.6,-60.44999999999999,-4.6781059677744
3331,-145904,147928.7,-63.04999999999998,-7.278105967774394
3332,-146008,148032.3,-62.44999999999999,-6.6781059677744
3333,-146110,148134.0,-62.64999999999998,-6.878105967774388
3334,-146212,148236.7,-62.24999999999997,-6.478105967774383
3335,-146313,148337.4,-63.04999999999998,-7.278105967774394
3336,-146420,148444.0,-63.349999999999966,-7.578105967774377
3337,-146530,148554.9,-63.54999999999998,-7.778105967774394
3338,-146643,148667.8,-63.64999999999998,-7.878105967774388
3339,-146757,148781.2,-63.24999999999997,-7.478105967774383
3340,-146867,148891.7,-63.54999999999998,-7.778105967774394
3341,-146980,149004.5,-62.849999999999966,-7.078105967774377
3342,-147085,149109.7,-62.14999999999998,-6.378105967774388
3343,-147184,149208.6,-62.14999999999998,-6.378105967774388
3344,-147283,149307.5,-62.94999999999999,-7.1781059677744
3345,-147389,149413.3,-62.14999999999998,-6.378105967774388
3346,-147489,149513.0,-61.94999999999999,-6.1781059677744
3347,-147586,149610.6,-62.74999999999997,-6.978105967774383
3348,-147690,149714.7,-62.94999999999999,-7.1781059677744
3349,-147797,149821.5,-63.14999999999998,-7.378105967774388
3350,-147906,149930.3,-63.04999999999998,-7.278105967774394
3351,-148014,150038.4,-62.44999999999999,-6.6781059677744
3352,-148117,150141.2,-62.94999999999999,-7.1781059677744
3353,-148223,150247.9,-63.04999999999998,-7.278105967774394
3354,-148332,150356.5,-62.849999999999966,-7.078105967774377
3355,-148439,150463.5,-63.24999999999997,-7.478105967774383
3356,-148549,150573.1,-62.64999999999998,-6.878105967774388
3357,-148654,150678.2,-62.64999999999998,-6.878105967774388
3358,-148757,150781.5,-61.64999999999998,-5.878105967774388
3359,-148854,150878.8,-62.64999999999998,-6.878105967774388
3360,-148956,150980.8,-61.64999999999998,-5.878105967774388
3361,-149053,151077.4,-61.94999999999999,-6.1781059677744
3362,-149150,151174.4,-61.74999999999997,-5.978105967774383
3363,-149246,151270.7,-61.74999999999997,-5.978105967774383
3364,-149342,151366.6,-61.64999999999998,-5.878105967774388
3365,-149438,151462.4,-61.94999999999999,-6.1781059677744
3366,-149536,151560.0,-61.74999999999997,-5.978105967774383
3367,-149633,151657.2,-62.349999999999966,-6.578105967774377
3368,-149734,151758.7,-62.349999999999966,-6.578105967774377
3369,-149836,151860.2,-62.04999999999998,-6.278105967774394
3370,-149936,151960.1,-62.24999999999997,-6.478105967774383
3371,-150037,152061.5,-62.14999999999998,-6.378105967774388
3372,-150138,152162.6,-62.44999999999999,-6.6781059677744
3373,-150241,152265.7,-62.54999999999998,-6.778105967774394
3374,-150345,152369.5,-62.14999999999998,-6.378105967774388
3375,-150446,152470.5,-61.94999999999999,-6.1781059677744
3376,-150546,152570.3,-62.849999999999966,-7.078105967774377
3377,-150651,152675.8,-61.74999999999997,-5.978105967774383
3378,-150750,152774.9,-62.349999999999966,-6.578105967774377
3379,-150853,152877.1,-62.44999999999999,-6.6781059677744
3380,-150956,152980.8,-62.349999999999966,-6.578105967774377
3381,-151060,153084.5,-62.54999999999998,-6.778105967774394
3382,-151165,153189.1,-62.54999999999998,-6.778105967774394
3383,-151270,153294.3,-62.64999999999998,-6.878105967774388
3384,-151376,153400.7,-62.349999999999966,-6.578105967774377
3385,-151479,153503.9,-62.14999999999998,-6.378105967774388
3386,-151581,153605.6,-62.44999999999999,-6.6781059677744
3387,-151685,153709.1,-62.14999999999998,-6.378105967774388
3388,-151786,153810.2,-61.64999999999998,-5.878105967774388
3389,-151883,153907.5,-62.14999999999998,-6.378105967774388
3390,-151985,154009.5,-62.849999999999966,-7.078105967774377
3391,-152092,154116.0,-61.14999999999998,-5.378105967774388
3392,-152187,154211.3,-62.64999999999998,-6.878105967774388
3393,-152292,154316.5,-62.64999999999998,-6.878105967774388
3394,-152399,154423.1,-62.849999999999966,-7.078105967774377
3395,-152508,154532.0,-63.349999999999966,-7.578105967774377
3396,-152621,154645.9,-62.64999999999998,-6.878105967774388
3397,-152729,154753.0,-62.64999999999998,-6.878105967774388
3398,-152835,154859.6,-62.54999999999998,-6.778105967774394
3399,-152941,154965.7,-62.74999999999997,-6.978105967774383
3400,-153049,155073.7,-63.14999999999998,-7.378105967774388
3401,-153161,155185.9,-63.849999999999966,-8.078105967774377
3402,-153281,155305.5,-63.74999999999997,-7.978105967774383
3403,-153399,155423.7,-62.74999999999997,-6.978105967774383
3404,-153509,155533.6,-62.94999999999999,-7.1781059677744
3405,-153619,155643.9,-63.14999999999998,-7.378105967774388
3406,-153733,155757.0,-63.349999999999966,-7.578105967774377
3407,-153849,155873.0,-64.04999999999998,-8.278105967774394
3408,-153971,155995.2,-63.74999999999997,-7.978105967774383
3409,-154091,156115.2,-63.44999999999999,-7.6781059677744
3410,-154208,156232.6,-63.849999999999966,-8.078105967774377
3411,-154329,156353.2,-63.64999999999998,-7.878105967774388
3412,-154447,156471.9,-63.24999999999997,-7.478105967774383
3413,-154562,156586.7,-63.24999999999997,-7.478105967774383
3414,-154677,156701.6,-64.04999999999998,-8.278105967774394
3415,-154799,156823.6,-63.14999999999998,-7.378105967774388
3416,-154913,156937.8,-63.14999999999998,-7.378105967774388
3417,-155027,157051.1,-63.349999999999966,-7.578105967774377
3418,-155143,157167.6,-63.74999999999997,-7.978105967774383
3419,-155264,157288.4,-64.64999999999998,-8.878105967774388
3420,-155395,157419.7,-64.84999999999997,-9.078105967774377
3421,-155529,157553.2,-64.64999999999998,-8.878105967774388
3422,-155659,157683.8,-63.54999999999998,-7.778105967774394
3423,-155779,157803.3,-63.74999999999997,-7.978105967774383
3424,-155900,157924.6,-64.34999999999997,-8.578105967774377
3425,-156028,158052.2,-63.349999999999966,-7.578105967774377
3426,-156144,158168.3,-63.44999999999999,-7.6781059677744
3427,-156261,158285.8,-63.54999999999998,-7.778105967774394
3428,-156380,158404.3,-63.44999999999999,-7.6781059677744
3429,-156498,158522.5,-64.34999999999997,-8.578105967774377
3430,-156625,158649.3,-63.94999999999999,-8.1781059677744
3431,-156747,158771.8,-63.04999999999998,-7.278105967774394
3432,-156862,158886.3,-63.24999999999997,-7.478105967774383
3433,-156977,159001.6,-63.24999999999997,-7.478105967774383
3434,-157093,159117.0,-63.24999999999997,-7.478105967774383
3435,-157209,159233.4,-63.849999999999966,-8.078105967774377
3436,-157330,159354.5,-61.849999999999966,-6.078105967774377
3437,-157432,159456.4,-61.74999999999997,-5.978105967774383
3438,-157532,159556.5,-62.24999999999997,-6.478105967774383
3439,-157636,159660.8,-61.64999999999998,-5.878105967774388
3440,-157737,159761.8,-62.94999999999999,-7.1781059677744
3441,-157848,159872.4,-62.349999999999966,-6.578105967774377
3442,-157954,159978.8,-61.74999999999997,-5.978105967774383
3443,-158055,160079.7,-61.44999999999999,-5.6781059677744
3444,-158153,160177.8,-61.74999999999997,-5.978105967774383
3445,-158253,160277.3,-61.04999999999998,-5.278105967774394
3446,-158347,160371.9,-61.24999999999997,-5.478105967774383
3447,-158443,160467.7,-61.64999999999998,-5.878105967774388
3448,-158541,160565.4,-60.349999999999966,-4.578105967774377
3449,-158631,160655.2,-62.04999999999998,-6.278105967774394
3450,-158734,160758.1,-61.44999999999999,-5.6781059677744
3451,-158833,160857.1,-62.04999999999998,-6.278105967774394
3452,-158937,160961.0,-62.14999999999998,-6.378105967774388
3453,-159041,161065.6,-61.849999999999966,-6.078105967774377
3454,-159144,161168.0,-62.24999999999997,-6.478105967774383
3455,-159249,161273.2,-62.14999999999998,-6.378105967774388
3456,-159353,161377.8,-61.74999999999997,-5.978105967774383
3457,-159457,161481.0,-63.349999999999966,-7.578105967774377
3458,-159573,161597.2,-62.44999999999999,-6.6781059677744
3459,-159682,161706.1,-62.349999999999966,-6.578105967774377
3460,-159789,161813.4,-62.04999999999998,-6.278105967774394
3461,-159895,161919.3,-62.94999999999999,-7.1781059677744
3462,-160008,162032.1,-62.849999999999966,-7.078105967774377
3463,-160120,162144.8,-62.849999999999966,-7.078105967774377
3464,-160234,162258.4,-63.349999999999966,-7.578105967774377
3465,-160351,162375.9,-62.74999999999997,-6.978105967774383
3466,-160465,162489.5,-63.64999999999998,-7.878105967774388
3467,-160586,162610.1,-62.94999999999999,-7.1781059677744
3468,-160701,162725.1,-63.24999999999997,-7.478105967774383
3469,-160817,162841.1,-61.94999999999999,-6.1781059677744
3470,-160921,162945.8,-61.44999999999999,-5.6781059677744
3471,-161021,163045.0,-63.24999999999997,-7.478105967774383
3472,-161136,163160.3,-60.94999999999999,-5.1781059677744
3473,-161233,163257.7,-61.94999999999999,-6.1781059677744
3474,-161337,163361.0,-61.64999999999998,-5.878105967774388
3475,-161438,163462.2,-61.54999999999998,-5.778105967774394
3476,-161538,163562.3,-61.24999999999997,-5.478105967774383
3477,-161635,163659.8,-61.74999999999997,-5.978105967774383
3478,-161736,163760.7,-60.64999999999998,-4.878105967774388
3479,-161829,163853.9,-61.849999999999966,-6.078105967774377
3480,-161932,163956.6,-61.849999999999966,-6.078105967774377
3481,-162036,164060.1,-61.74999999999997,-5.978105967774383
3482,-162138,164162.4,-61.74999999999997,-5.978105967774383
3483,-162240,164264.6,-61.64999999999998,-5.878105967774388
3484,-162342,164366.1,-61.64999999999998,-5.878105967774388
3485,-162444,164468.6,-62.24999999999997,-6.478105967774383
3486,-162550,164574.9,-61.849999999999966,-6.078105967774377
3487,-162656,164680.2,-62.74999999999997,-6.978105967774383
3488,-162768,164792.7,-63.24999999999997,-7.478105967774383
3489,-162886,164910.7,-62.14999999999998,-6.378105967774388
3490,-162994,165018.5,-61.94999999999999,-6.1781059677744
3491,-163101,165125.0,-63.14999999999998,-7.378105967774388
3492,-163217,165241.8,-63.44999999999999,-7.6781059677744
3493,-163339,165363.8,-63.74999999999997,-7.978105967774383
3494,-163464,165488.8,-64.24999999999997,-8.478105967774383
3495,-163595,165619.6,-63.94999999999999,-8.1781059677744
3496,-163723,165747.1,-63.14999999999998,-7.378105967774388
3497,-163841,165865.9,-63.44999999999999,-7.6781059677744
3498,-163963,165987.1,-63.54999999999998,-7.778105967774394
3499,-164085,166109.8,-63.349999999999966,-7.578105967774377
3500,-164206,166230.0,-63.04999999999998,-7.278105967774394
3501,-164323,166347.7,-63.94999999999999,-8.1781059677744
3502,-164451,166475.1,-63.349999999999966,-7.578105967774377
3503,-164572,166596.5,-63.44999999999999,-7.6781059677744
3504,-164693,166717.4,-62.54999999999998,-6.778105967774394
3505,-164806,166830.8,-62.94999999999999,-7.1781059677744
3506,-164923,166947.3,-63.54999999999998,-7.778105967774394
3507,-165045,167069.9,-63.14999999999998,-7.378105967774388
3508,-165165,167189.3,-62.94999999999999,-7.1781059677744
3509,-165282,167306.3,-62.74999999999997,-6.978105967774383
3510,-165398,167422.8,-64.04999999999998,-8.278105967774394
3511,-165526,167550.8,-62.64999999999998,-6.878105967774388
3512,-165640,167664.1,-62.94999999999999,-7.1781059677744
3513,-165756,167780.0,-62.44999999999999,-6.6781059677744
3514,-165868,167892.3,-63.349999999999966,-7.578105967774377
3515,-165989,168013.6,-63.14999999999998,-7.378105967774388
3516,-166109,168133.0,-63.04999999999998,-7.278105967774394
3517,-166226,168250.8,-62.14999999999998,-6.378105967774388
3518,-166335,168359.7,-62.44999999999999,-6.6781059677744
3519,-166446,168470.6,-62.349999999999966,-6.578105967774377
3520,-166557,168581.2,-62.349999999999966,-6.578105967774377
3521,-166667,168691.3,-61.349999999999966,-5.578105967774377
3522,-166768,168792.9,-61.74999999999997,-5.978105967774383
3523,-166873,168897.6,-62.74999999999997,-6.978105967774383
3524,-166988,169012.3,-62.24999999999997,-6.478105967774383
3525,-167097,169121.8,-61.94999999999999,-6.1781059677744
3526,-167204,169228.0,-61.14999999999998,-5.378105967774388
3527,-167304,169328.0,-61.54999999999998,-5.778105967774394
3528,-167405,169429.6,-60.849999999999966,-5.078105967774377
3529,-167502,169526.2,-60.64999999999998,-4.878105967774388
3530,-167597,169621.9,-61.849999999999966,-6.078105967774377
3531,-167702,169726.2,-61.54999999999998,-5.778105967774394
3532,-167805,169829.1,-61.24999999999997,-5.478105967774383
3533,-167905,169929.8,-61.44999999999999,-5.6781059677744
3534,-168008,170032.9,-62.54999999999998,-6.778105967774394
3535,-168121,170145.0,-61.94999999999999,-6.1781059677744
3536,-168228,170252.3,-61.24999999999997,-5.478105967774383
3537,-168328,170352.7,-61.349999999999966,-5.578105967774377
3538,-168430,170454.1,-61.24999999999997,-5.478105967774383
3539,-168530,170554.9,-61.54999999999998,-5.778105967774394
3540,-168635,170659.0,-62.349999999999966,-6.578105967774377
3541,-168746,170770.0,-62.349999999999966,-6.578105967774377
3542,-168858,170882.4,-62.349999999999966,-6.578105967774377
3543,-168969,170993.8,-61.44999999999999,-5.6781059677744
3544,-169072,171096.6,-61.349999999999966,-5.578105967774377
3545,-169174,171198.5,-62.74999999999997,-6.978105967774383
3546,-169291,171315.5,-62.44999999999999,-6.6781059677744
3547,-169405,171429.5,-62.849999999999966,-7.078105967774377
3548,-169522,171546.6,-62.849999999999966,-7.078105967774377
3549,-169640,171664.7,-62.54999999999998,-6.778105967774394
3550,-169755,171779.1,-62.349999999999966,-6.578105967774377
3551,-169868,171892.1,-62.44999999999999,-6.6781059677744
3552,-169981,172005.5,-62.849999999999966,-7.078105967774377
3553,-170099,172123.3,-62.64999999999998,-6.878105967774388
3554,-170216,172240.2,-63.14999999999998,-7.378105967774388
3555,-170337,172361.4,-63.14999999999998,-7.378105967774388
3556,-170459,172483.2,-62.849999999999966,-7.078105967774377
3557,-170578,172602.8,-63.04999999999998,-7.278105967774394
3558,-170698,172722.6,-62.14999999999998,-6.378105967774388
3559,-170810,172834.1,-61.54999999999998,-5.778105967774394
3560,-170914,172938.9,-61.349999999999966,-5.578105967774377
3561,-171017,173041.0,-60.74999999999997,-4.978105967774383
3562,-171115,173139.1,-61.44999999999999,-5.6781059677744
3563,-171217,173241.4,-60.64999999999998,-4.878105967774388
3564,-171314,173338.1,-60.54999999999998,-4.778105967774394
3565,-171410,173434.7,-61.54999999999998,-5.778105967774394
3566,-171513,173537.7,-60.849999999999966,-5.078105967774377
3567,-171613,173637.3,-61.849999999999966,-6.078105967774377
3568,-171720,173744.5,-61.44999999999999,-5.6781059677744
3569,-171825,173849.5,-62.14999999999998,-6.378105967774388
3570,-171938,173962.1,-62.74999999999997,-6.978105967774383
3571,-172055,174079.6,-62.14999999999998,-6.378105967774388
3572,-172168,174192.8,-62.349999999999966,-6.578105967774377
3573,-172283,174307.6,-63.14999999999998,-7.378105967774388
